,Unnamed: 0.1,Unnamed: 0,Customer City,Customer Id,Customer Street,Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,Payment Method,First Name,Last Name,pincode
3189,49056,49059,San Marcos,20135,9847 Wishing Ledge,3.0,2.0,Late delivery,1.0,DEBIT,Jaquelyn,Huffman,78666
3190,49057,49060,Atlanta,17119,7121 Foggy Woods,2.0,2.0,Shipping on time,0.0,DEBIT,Jael,Clemons,30331
3191,49058,49061,El Cajon,20097,9383 Jagged Front,5.0,2.0,Late delivery,1.0,DEBIT,Fiona,Berg,92021
3192,49059,49062,Brighton,20258,3656 Wishing Butterfly Autorout,6.0,2.0,Late delivery,1.0,DEBIT,Felicia,Roberts,2135
3193,49060,49063,Modesto,20000,9403 Amber Key,3.0,2.0,Late delivery,1.0,DEBIT,Justina,Weiss,95351
3194,49061,49064,Austin,17160,6523 Rustic Beacon Landing,3.0,2.0,Late delivery,1.0,DEBIT,Lenore,Richards,78745
3195,49062,49065,San Diego,18578,9946 Merry Boulevard,6.0,2.0,Late delivery,1.0,DEBIT,Dorothy,Workman,92104
3196,49063,49066,Newark,17839,1875 Golden Trail,2.0,2.0,Shipping on time,0.0,DEBIT,Jolene,Hood,19702
3197,49746,49749,Honolulu,4774,3296 Indian Rise Carrefour,3.0,2.0,Late delivery,1.0,DEBIT,Mary,Martinez,96822
3198,50269,50272,Reynoldsburg,14540,3959 Silent Leaf Highway,3.0,4.0,Advance shipping,0.0,DEBIT,Iris,Holt,43068
3199,50270,50273,Houston,13293,4362 Quaking Manor ,6.0,4.0,Late delivery,1.0,DEBIT,Nell,Reed,77083
3200,50271,50274,Brooklyn,13041,4285 Rocky Round ,4.0,4.0,Shipping on time,0.0,DEBIT,Imani,Miles,11236
3201,50272,50275,Weslaco,13491,2576 Misty By-pass,4.0,4.0,Shipping on time,0.0,DEBIT,Claudia,Stanton,78596
3202,50273,50276,Doylestown,14486,8349 Round Road,4.0,4.0,Shipping on time,0.0,DEBIT,Selma,Rivas,18901
3203,50274,50277,Bell Gardens,14076,3104 Thunder Grounds,4.0,4.0,Shipping on time,0.0,DEBIT,Shay,Burris,90201
3204,50275,50278,Tinley Park,13274,4212 Honey Trail ,2.0,4.0,Advance shipping,0.0,DEBIT,Frances,Cannon,60477
3205,50276,50279,Los Angeles,14521,2036 Quiet Dale,4.0,4.0,Shipping on time,0.0,DEBIT,Kelsie,Dale,90033
3206,50277,50280,Hilliard,13346,4616 Thunder View Link,4.0,4.0,Shipping on time,0.0,DEBIT,Ivory,Mclean,43026
3207,50278,50281,Austin,14611,1230 Gentle Isle,4.0,4.0,Shipping on time,0.0,DEBIT,Shafira,Ashley,78704
3208,50279,50282,Brooklyn,14610,9939 Quaking Chase,3.0,4.0,Advance shipping,0.0,DEBIT,Constance,Howe,11204
3209,50280,50283,Napa,14217,4741 Crystal Lake Pointe,5.0,4.0,Late delivery,1.0,DEBIT,Rosalyn,Morrison,94558
3210,50281,50284,Rowland Heights,13289,3283 Gentle Lake Landing,2.0,4.0,Advance shipping,0.0,DEBIT,Stacey,Luna,91748
3211,50282,50285,Baltimore,14379,4651 Dewy Village,2.0,4.0,Advance shipping,0.0,DEBIT,Rose,Skinner,21229
3212,50283,50286,Wheaton,14410,3902 Umber Valley,3.0,4.0,Advance shipping,0.0,DEBIT,Mara,Jimenez,60187
3213,50284,50287,Arlington,14144,8990 Rocky Lake Freeway,2.0,4.0,Advance shipping,0.0,DEBIT,Rina,Rosales,76010
3214,50285,50288,Eugene,13360,5468 Clear Bend ,3.0,4.0,Advance shipping,0.0,DEBIT,Iona,Strickland,97402
3215,50286,50289,Ypsilanti,14324,5864 Tawny Lake Freeway,2.0,4.0,Advance shipping,0.0,DEBIT,Ella,Langley,48197
3216,50287,50290,Troy,14606,5763 Grand Maze,4.0,4.0,Shipping on time,0.0,DEBIT,Carol,Booker,48098
3217,50288,50291,Newark,14250,5208 Bright Pioneer Crescent,3.0,4.0,Advance shipping,0.0,DEBIT,Hillary,Cleveland,19702
3218,50289,50292,Raleigh,14088,9335 Thunder Robin Crescent,6.0,4.0,Late delivery,1.0,DEBIT,Lacota,Macias,27610
3219,50290,50293,Medina,14479,8382 Stony Pond Crescent,2.0,4.0,Advance shipping,0.0,DEBIT,Mechelle,Byrd,44256
3220,50291,50294,Hamtramck,14640,4715 Harvest Creek Mews,3.0,4.0,Advance shipping,0.0,DEBIT,Maite,Sparks,48212
3221,50292,50295,Stockton,13393,987 Blue Impasse ,6.0,4.0,Late delivery,1.0,DEBIT,Ginger,Daniels,95206
3222,50293,50296,Longmont,14357,3741 Sunny Lane,5.0,4.0,Late delivery,1.0,DEBIT,Olga,Buck,80501
3223,50294,50297,Poway,14460,810 Jagged Pointe,3.0,4.0,Advance shipping,0.0,DEBIT,Orli,Farley,92064
3224,50295,50298,Walnut,13446,6159 Harvest Heights,4.0,4.0,Shipping on time,0.0,DEBIT,Alyssa,Fulton,91789
3225,50296,50299,Glendale,14212,5514 Lost Walk,5.0,4.0,Late delivery,1.0,DEBIT,Maya,Goff,85301
3226,50297,50300,Elgin,14248,3064 Colonial Cove,6.0,4.0,Late delivery,1.0,DEBIT,Zoe,Fernandez,60123
3227,50298,50301,West New York,14673,2861 Velvet Pointe,6.0,4.0,Late delivery,1.0,DEBIT,Desiree,Huff,7093
3228,50299,50302,Elk Grove,14618,2476 Wishing Branch Ledge,6.0,4.0,Late delivery,1.0,DEBIT,Astra,Hurley,95758
3229,50300,50303,Jackson,14100,7420 Old Embers Hill,3.0,4.0,Advance shipping,0.0,DEBIT,Rebekah,Velasquez,49201
3230,50301,50304,Silver Spring,14388,9329 Grand Shadow Canyon,6.0,4.0,Late delivery,1.0,DEBIT,Gillian,Rowe,20904
3231,50302,50305,Ann Arbor,13082,8718 Sunny Centre ,5.0,4.0,Late delivery,1.0,DEBIT,Maisie,Bowen,48103
3232,50303,50306,Pacoima,13099,9853 Jagged Wharf ,2.0,4.0,Advance shipping,0.0,DEBIT,Sade,Ross,91331
3233,50304,50307,Lawton,14279,5430 Burning Rise Route,2.0,4.0,Advance shipping,0.0,DEBIT,Farrah,Villarreal,73505
3234,50305,50308,Fremont,14652,5507 Little Rise Link,5.0,4.0,Late delivery,1.0,DEBIT,Lynn,Montgomery,94539
3235,50306,50309,Middletown,13368,7546 Blue Butterfly Arbor,6.0,4.0,Late delivery,1.0,DEBIT,Geraldine,Collins,45044
3236,50307,50310,Houston,13296,2376 Burning Creek Mews,4.0,4.0,Shipping on time,0.0,DEBIT,Donna,Carpenter,77081
3237,50308,50311,Fort Lauderdale,14224,7516 Hidden Valley,2.0,4.0,Advance shipping,0.0,DEBIT,Roanna,Velasquez,33324
3238,50309,50312,Hayward,14651,4609 High Townline,4.0,4.0,Shipping on time,0.0,DEBIT,Ila,Pope,94544
3239,50310,50313,Quincy,13456,2052 Clear Close,4.0,4.0,Shipping on time,0.0,DEBIT,Tamara,Beard,2169
3240,50311,50314,Crystal Lake,14150,7601 Colonial Barn Terrace,3.0,4.0,Advance shipping,0.0,DEBIT,Katelyn,Burris,60014
3241,50312,50315,San Benito,14523,9831 Sunny Cloud Valley,6.0,4.0,Late delivery,1.0,DEBIT,Alexa,Monroe,78586
3242,50313,50316,Milpitas,13438,9462 Round Island        ,6.0,4.0,Late delivery,1.0,DEBIT,Quemby,Shepherd,95035
3243,50314,50317,Mission Viejo,13366,16 Golden Robin Mews,4.0,4.0,Shipping on time,0.0,DEBIT,Deirdre,Dotson,92692
3244,50351,50354,Lake Forest,14843,1108 Sunny Avenue,6.0,4.0,Late delivery,1.0,DEBIT,Xerxes,Clarke,92630
3245,50368,50371,San Diego,13716,9217 Old Street,4.0,4.0,Shipping on time,0.0,DEBIT,Dorothy,Woodward,92114
3246,50380,50383,Woodbridge,13589,5700 Golden Pathway,2.0,4.0,Advance shipping,0.0,DEBIT,Kitra,Blackburn,22192
3247,50390,50393,Scottsdale,13661,1893 Shady Path,4.0,4.0,Shipping on time,0.0,DEBIT,Carol,Chambers,85254
3248,50404,50407,New York,12759,3758 Sunny Mall ,2.0,4.0,Advance shipping,0.0,DEBIT,Jaquelyn,Johnston,10025
3249,50409,50412,West Chester,13966,1801 Quiet Robin Avenue,4.0,4.0,Shipping on time,0.0,DEBIT,McKenzie,Hull,19382
3250,50410,50413,San Jose,13570,9404 Misty Robin Abbey,3.0,4.0,Advance shipping,0.0,DEBIT,Sloane,Rojas,95148
3251,50421,50424,Danbury,13623,363 Green Goose Run,6.0,4.0,Late delivery,1.0,DEBIT,Fatima,Craig,6810
3252,50433,50436,Corona,13982,5438 Rustic Arbor,5.0,4.0,Late delivery,1.0,DEBIT,Yoshi,Farrell,92879
3253,50447,50451,Chicago,13675,9624 Merry Run,3.0,4.0,Advance shipping,0.0,DEBIT,Veronica,Medina,60640
3254,50450,50454,Anaheim,14747,3576 Green Forest End,5.0,4.0,Late delivery,1.0,DEBIT,Aphrodite,Castaneda,92802
3255,50458,50462,New Haven,12773,9518 Old Corner ,6.0,4.0,Late delivery,1.0,DEBIT,Violet,Hernandez,6511
3256,50462,50466,Albuquerque,14872,8368 Colonial Line,5.0,4.0,Late delivery,1.0,DEBIT,Maggie,Strickland,87120
3257,50467,50471,New York,14781,1066 Stony Bay,4.0,4.0,Shipping on time,0.0,DEBIT,Patience,Terry,10024
3258,50470,50474,Houston,13673,7902 Rocky Thicket,6.0,4.0,Late delivery,1.0,DEBIT,Kevyn,Watson,77080
3259,50473,50477,Hamtramck,14907,7381 Dusty Beacon Walk,5.0,4.0,Late delivery,1.0,DEBIT,Xerxes,Villarreal,48212
3260,50483,50487,La Mirada,13960,6278 Fallen Vista,3.0,4.0,Advance shipping,0.0,DEBIT,Xantha,Sanders,90638
3261,50484,50488,Chesapeake,13726,7810 Quaking Terrace,4.0,4.0,Shipping on time,0.0,DEBIT,Hollee,Jenkins,23322
3262,50486,50490,Goose Creek,14708,7116 Cotton Log Cape,6.0,4.0,Late delivery,1.0,DEBIT,Sybil,Clarke,29445
3263,50496,50500,San Francisco,13797,1790 Indian Treasure Pines,5.0,4.0,Late delivery,1.0,DEBIT,Nita,Mcmillan,94109
3264,50497,50501,Chicago,13563,1173 Silver Isle,6.0,4.0,Late delivery,1.0,DEBIT,Rhoda,Burris,60624
3265,50499,50503,Lawton,14779,5753 Crystal Campus,2.0,4.0,Advance shipping,0.0,DEBIT,Madeline,Griffin,73505
3266,50504,50508,Van Nuys,13959,7510 Harvest Zephyr By-pass,2.0,4.0,Advance shipping,0.0,DEBIT,Nevada,Travis,91405
3267,50515,50519,New York,13688,8663 Crystal Bluff Walk,6.0,4.0,Late delivery,1.0,DEBIT,Robin,Wheeler,10016
3268,50811,50815,Caguas,2279,1966 Clear Isle,4.0,2.0,Late delivery,1.0,DEBIT,Olivia,Burns,725
3269,50917,50921,Martinsburg,2954,833 Middle Fox Orchard,5.0,4.0,Late delivery,1.0,TRANSFER,Jordan,Smith,25401
3270,50937,50941,Caguas,3801,786 Lost Horse Plaza,2.0,1.0,Late delivery,1.0,DEBIT,Mary,Hendrix,725
3271,50999,51003,Caguas,6355,7802 Grand Spring Chase,2.0,1.0,Late delivery,1.0,DEBIT,Kelly,Bradley,725
3272,51024,51028,Tucson,3952,6779 Rocky Pathway,5.0,4.0,Late delivery,1.0,DEBIT,Shawn,Tucker,85706
3273,51034,51038,Caguas,10578,1865 Honey Willow Thicket,2.0,2.0,Shipping on time,0.0,PAYMENT,Karen,Smith,725
3274,51265,51269,Trujillo Alto,12016,23 Old Corners,6.0,4.0,Late delivery,1.0,TRANSFER,Mary,Smith,976
3275,51343,51347,Granada Hills,9435,4249 Silver Goose Maze,6.0,4.0,Late delivery,1.0,TRANSFER,Mary,Garcia,91344
3276,51351,51355,Oxnard,11164,1690 Tawny Moor,6.0,4.0,Late delivery,1.0,TRANSFER,Mary,Bautista,93033
3277,51353,51357,Caguas,2115,3796 Rustic Autoroute,3.0,4.0,Advance shipping,0.0,TRANSFER,Mary,Brady,725
3278,51428,51432,Pomona,5680,3567 Misty Circle,3.0,4.0,Advance shipping,0.0,PAYMENT,Laura,Young,91767
3279,51430,51434,Caguas,7299,2292 Gentle Brook Ramp,2.0,1.0,Late delivery,1.0,DEBIT,James,Burns,725
3280,51503,51507,Caguas,2888,6269 Silver Bluff Alley,3.0,2.0,Late delivery,1.0,DEBIT,Lauren,Ibarra,725
3281,51662,51666,Caguas,422,2538 Rustic Zephyr Village,2.0,2.0,Shipping on time,0.0,TRANSFER,Deborah,Moore,725
3282,51753,51757,Caguas,10329,2638 Amber Oak Grounds,6.0,4.0,Late delivery,1.0,CASH,Shawn,Forbes,725
3283,51815,51819,Caguas,894,8906 Cotton Alley,6.0,4.0,Late delivery,1.0,DEBIT,Mary,Sawyer,725
3284,52011,52015,Victorville,7166,6943 Tawny Log Road,2.0,4.0,Advance shipping,0.0,TRANSFER,Mary,Smith,92392
3285,52143,52147,Berwyn,20756,3312 Harvest Horse Chase,4.0,4.0,Shipping on time,0.0,PAYMENT,Cherokee,Callahan,60402
3286,52144,52148,Flushing,19767,5364 Heather Quail Court,5.0,2.0,Late delivery,1.0,DEBIT,Lee,Pruitt,11354
3287,52145,52149,Caguas,19766,3178 Golden Villas,4.0,4.0,Shipping on time,0.0,CASH,Kelsie,Wiley,725
3288,52146,52150,Enfield,19765,3881 Golden Corners,3.0,4.0,Advance shipping,0.0,PAYMENT,Athena,Rosa,6082
3289,52147,52151,South Ozone Park,19764,5723 Stony Valley,2.0,4.0,Advance shipping,0.0,DEBIT,Hedda,Hewitt,11420
3290,52148,52152,Lawrenceville,19763,4778 Misty Bear Port,6.0,4.0,Late delivery,1.0,PAYMENT,Deborah,Morales,30043
3291,52149,52153,Caguas,19762,432 Rocky Link,5.0,4.0,Late delivery,1.0,TRANSFER,Quon,Montoya,725
3292,52150,52154,Fort Worth,19761,2857 Cozy Mews,4.0,4.0,Shipping on time,0.0,DEBIT,Danielle,Faulkner,76133
3293,52151,52155,Bayamon,19760,3856 Noble Zephyr By-pass,3.0,4.0,Advance shipping,0.0,DEBIT,Eden,Oneil,957
3294,52152,52156,Caguas,19759,3937 Sunny Common,2.0,2.0,Shipping on time,0.0,DEBIT,Ayanna,Phelps,725
3295,52153,52157,Pompano Beach,19758,5274 Noble Isle,6.0,4.0,Late delivery,1.0,TRANSFER,Holly,Park,33068
3296,52154,52158,Caguas,19757,911 Lost Zephyr Vista,5.0,4.0,Late delivery,1.0,CASH,Nora,Graves,725
3297,52155,52159,Las Vegas,19756,6501 Blue Green,4.0,4.0,Shipping on time,0.0,CASH,Brianna,Ayers,89123
3298,52156,52160,Phoenix,19755,5486 Jagged Lake Avenue,3.0,4.0,Advance shipping,0.0,PAYMENT,Amity,Maxwell,85033
3299,52157,52161,Caguas,19754,586 Gentle Anchor Chase,2.0,4.0,Advance shipping,0.0,DEBIT,Ulla,Russo,725
3300,52158,52162,Jacksonville,19753,1822 Rustic Lane,6.0,4.0,Late delivery,1.0,DEBIT,Emily,Walker,32244
3301,52159,52163,Lynn,19752,9315 Shady Grove Row,5.0,4.0,Late delivery,1.0,DEBIT,Maggy,Vargas,1902
3302,52160,52164,Caguas,19751,9092 Middle Deer Dale,4.0,4.0,Shipping on time,0.0,DEBIT,Camille,Holt,725
3303,52161,52165,Lancaster,19750,5078 Green Street,3.0,4.0,Advance shipping,0.0,TRANSFER,Elaine,Finch,17601
3304,52162,52166,Caguas,19749,2311 Green Zephyr Rise,2.0,2.0,Shipping on time,0.0,DEBIT,Ivory,Hester,725
3305,52163,52167,Dearborn,19748,4179 Merry Wood,6.0,2.0,Late delivery,1.0,DEBIT,Brianna,Ferrell,48126
3306,52164,52168,Modesto,19747,9363 Dusty Butterfly Extension,2.0,1.0,Late delivery,1.0,DEBIT,Anastasia,Peterson,95350
3307,52165,52169,Caguas,19746,1185 Rustic River Thicket,4.0,2.0,Late delivery,1.0,PAYMENT,Maia,Hopkins,725
3308,52166,52170,Gaithersburg,19745,1494 Indian Range,3.0,2.0,Late delivery,1.0,PAYMENT,Willow,Ryan,20878
3309,52167,52171,Caguas,19744,3342 Bright Robin Stead,2.0,2.0,Shipping on time,0.0,TRANSFER,Cassady,Rose,725
3310,52168,52172,Portland,19743,8311 Round Lookout,6.0,4.0,Late delivery,1.0,DEBIT,Brittany,Dunlap,97206
3311,52169,52173,Caguas,19742,3819 Easy Knoll,5.0,4.0,Late delivery,1.0,TRANSFER,Belle,Frank,725
3312,52170,52174,San Marcos,19741,4435 Harvest Apple Port,2.0,1.0,Late delivery,1.0,TRANSFER,Jorden,Brooks,78666
3313,52171,52175,Los Angeles,19740,771 Noble Parkway,2.0,1.0,Late delivery,1.0,TRANSFER,Halla,Cabrera,90019
3314,52172,52176,Antioch,19739,8771 Middle Quail Heath,2.0,1.0,Late delivery,1.0,DEBIT,Xaviera,Saunders,94509
3315,52173,52177,Caguas,19738,7580 Cozy Inlet,6.0,2.0,Late delivery,1.0,DEBIT,Astra,Cunningham,725
3316,52174,52178,Louisville,19737,9295 Emerald Downs,5.0,2.0,Late delivery,1.0,DEBIT,Sybil,Albert,40214
3317,52175,52179,Lindenhurst,19736,3594 Thunder Zephyr Bank,4.0,2.0,Late delivery,1.0,CASH,Lara,Hunt,11757
3318,52176,52180,Hayward,19735,4197 Lazy Diversion,3.0,4.0,Advance shipping,0.0,DEBIT,Zorita,Parks,94541
3319,52177,52181,Caguas,19734,7446 Rocky Inlet,2.0,4.0,Advance shipping,0.0,DEBIT,Winter,Horton,725
3320,52178,52182,Irwin,19733,1723 Tawny Via,6.0,4.0,Late delivery,1.0,DEBIT,Olympia,Mendoza,15642
3321,52179,52183,Caguas,19732,2017 Fallen Sky Row,5.0,4.0,Late delivery,1.0,CASH,Brianna,Watson,725
3322,52180,52184,Los Angeles,19731,8916 Round Zephyr Ridge,4.0,4.0,Shipping on time,0.0,DEBIT,Ivory,White,90033
3323,52181,52185,Waukegan,19730,7581 Round Island,3.0,4.0,Advance shipping,0.0,CASH,Cynthia,Callahan,60085
3324,52182,52186,Caguas,19729,7027 Sleepy Farm,2.0,4.0,Advance shipping,0.0,DEBIT,Morgan,Morin,725
3325,52183,52187,Dundalk,19728,151 Red Deer Landing,6.0,4.0,Late delivery,1.0,PAYMENT,Cynthia,Perez,21222
3326,52184,52188,Los Angeles,19727,8284 Pleasant Pine Villas,2.0,1.0,Late delivery,1.0,DEBIT,Audrey,Mcclain,90042
3327,52185,52189,Caguas,19726,6332 Round Range,2.0,1.0,Late delivery,1.0,DEBIT,Brenna,Sloan,725
3328,52186,52190,Lombard,19725,3493 High Apple Walk,2.0,1.0,Late delivery,1.0,TRANSFER,Hedda,Fulton,60148
3329,52187,52191,Chino,19724,6229 Indian Robin Parade,2.0,1.0,Late delivery,1.0,DEBIT,Haviva,Suarez,91710
3330,52188,52192,Caguas,19723,1661 Gentle Rabbit Turnabout,2.0,1.0,Late delivery,1.0,DEBIT,Charlotte,Ware,725
3331,52189,52193,Broomfield,19722,1996 Easy Parade,5.0,4.0,Shipping canceled,0.0,TRANSFER,Azalia,Mcintyre,80020
3332,52190,52194,Bronx,19721,3216 Rocky Centre,4.0,4.0,Shipping on time,0.0,PAYMENT,Iona,Pruitt,10466
3333,52191,52195,Caguas,19720,295 Quaking Timber By-pass,3.0,4.0,Advance shipping,0.0,TRANSFER,Gillian,Navarro,725
3334,52192,52196,Columbus,19719,923 Little Bend,2.0,4.0,Advance shipping,0.0,TRANSFER,Rhoda,Calderon,43228
3335,52193,52197,Florissant,19718,2805 Indian Passage,6.0,4.0,Late delivery,1.0,DEBIT,Cleo,Zimmerman,63031
3336,52194,52198,Antioch,19717,7129 Fallen Trace,5.0,4.0,Late delivery,1.0,CASH,Helen,Santiago,94509
3337,52195,52199,Caguas,19716,4527 Silent Fawn Wharf,4.0,4.0,Shipping on time,0.0,CASH,Adrienne,Hinton,725
3338,52196,52200,Rio Rancho,19715,6843 Dusty Log Edge,3.0,4.0,Advance shipping,0.0,TRANSFER,Carly,Hardin,87124
3339,52197,52201,Caguas,19714,5452 Jagged Green,2.0,4.0,Advance shipping,0.0,DEBIT,Iola,Keller,725
3340,52198,52202,Hialeah,19713,6889 Pleasant Mount,6.0,4.0,Late delivery,1.0,TRANSFER,Susan,Warren,33010
3341,52199,52203,Brooklyn,19712,3271 Amber Downs,5.0,4.0,Late delivery,1.0,CASH,Lacy,Horne,11229
3342,52200,52204,Corona,19711,5002 High Bank,4.0,4.0,Shipping on time,0.0,PAYMENT,Aubrey,Patton,11368
3343,52201,52205,Caguas,19710,5517 Jagged Hollow,3.0,4.0,Advance shipping,0.0,CASH,Willow,Kim,725
3344,52202,52206,Citrus Heights,19709,7125 Silent Expressway,2.0,4.0,Advance shipping,0.0,TRANSFER,Jamalia,Mcconnell,95610
3345,52203,52207,Los Angeles,19708,2291 Thunder Leaf Corners,6.0,4.0,Late delivery,1.0,DEBIT,April,Wolfe,90001
3346,52204,52208,Caguas,19707,1809 Lost Pine Ledge,5.0,4.0,Late delivery,1.0,TRANSFER,Zia,Mccall,725
3347,52205,52209,Brandon,19706,6697 Thunder Dale Downs,4.0,4.0,Shipping on time,0.0,TRANSFER,Katell,Booth,33511
3348,52206,52210,Hollywood,19705,8428 Blue Prairie Farm,3.0,4.0,Advance shipping,0.0,TRANSFER,Gay,Dickson,33021
3349,52207,52211,Caguas,19704,8333 Red Passage,2.0,4.0,Advance shipping,0.0,DEBIT,Xena,Butler,725
3350,52208,52212,Richmond,19703,9772 Noble Prairie Quay,6.0,4.0,Late delivery,1.0,TRANSFER,Illana,Oneal,77469
3351,52209,52213,Union,19702,5593 Indian Trail,1.0,0.0,Late delivery,1.0,DEBIT,Desiree,Solomon,7083
3352,52210,52214,Colton,19701,9729 Emerald Pony Mount,4.0,4.0,Shipping on time,0.0,PAYMENT,Paula,Cabrera,92324
3353,52211,52215,Caguas,19700,245 Lost Way,3.0,4.0,Advance shipping,0.0,DEBIT,Hannah,Curtis,725
3354,52212,52216,Hanover,19699,443 Jagged Lane,2.0,4.0,Advance shipping,0.0,DEBIT,Jocelyn,Little,17331
3355,52213,52217,Caguas,19698,14 Dusty Lake Beach,6.0,4.0,Late delivery,1.0,DEBIT,Brenna,Yang,725
3356,52214,52218,Dayton,19697,8314 Burning Circuit,5.0,4.0,Late delivery,1.0,PAYMENT,Lani,Mayer,45424
3357,52215,52219,Bronx,19696,8289 Stony Thicket,4.0,4.0,Shipping on time,0.0,DEBIT,Sybill,Diaz,10462
3358,52216,52220,Caguas,19695,7793 Round Oak Key,3.0,4.0,Advance shipping,0.0,PAYMENT,Riley,Franklin,725
3359,52217,52221,Opa Locka,19694,814 Jagged Cape,2.0,4.0,Advance shipping,0.0,TRANSFER,Jennifer,Dunlap,33055
3360,52218,52222,Brooklyn,19693,1526 Broad Mountain Plaza,6.0,4.0,Late delivery,1.0,CASH,Audrey,Barber,11203
3361,52219,52223,Caguas,19692,5712 Heather Rise,5.0,4.0,Late delivery,1.0,DEBIT,Cally,Gomez,725
3362,52220,52224,San Diego,19691,9468 Red Corner,2.0,1.0,Late delivery,1.0,DEBIT,Whitney,Finley,92104
3363,52221,52225,Caguas,19690,9544 Noble Spring Route,0.0,0.0,Shipping on time,0.0,TRANSFER,Ann,Dominguez,725
3364,52222,52226,Broken Arrow,19689,182 Bright Embers Cove,0.0,0.0,Shipping on time,0.0,CASH,Karina,Mcdowell,74012
3365,52223,52227,Lynn,19688,7897 Stony Thicket,6.0,4.0,Late delivery,1.0,PAYMENT,Whitney,Stanley,1902
3366,52224,52228,Caguas,19687,9624 Hidden Villas,5.0,4.0,Shipping canceled,0.0,TRANSFER,Zephr,Lyons,725
3367,52225,52229,Brooklyn,19686,1690 Cinder Deer Chase,4.0,4.0,Shipping on time,0.0,TRANSFER,Isabella,Roberson,11224
3368,52226,52230,Brooklyn,19685,948 Thunder Gate Beach,3.0,4.0,Advance shipping,0.0,CASH,Renee,Page,11219
3369,52227,52231,Caguas,19684,1131 Cotton Grounds,2.0,4.0,Advance shipping,0.0,TRANSFER,Tasha,Espinoza,725
3370,52228,52232,Methuen,19683,8632 Bright Route,6.0,2.0,Late delivery,1.0,DEBIT,Zenaida,Shaw,1844
3371,52229,52233,Aurora,19682,9897 Sunny Via,5.0,4.0,Late delivery,1.0,TRANSFER,Larissa,Sargent,60504
3372,52230,52234,Caguas,19681,3688 Thunder Prairie Heights,4.0,4.0,Shipping on time,0.0,PAYMENT,Lynna,Montgomery,725
3373,52231,52235,Augusta,19680,9557 Harvest Mews,3.0,4.0,Advance shipping,0.0,DEBIT,Ila,Kane,30906
3374,52232,52236,Caguas,19679,437 Cozy Log Range,2.0,2.0,Shipping on time,0.0,DEBIT,Carla,Blake,725
3375,52233,52237,Amarillo,19678,852 Hazy Gate Circuit,6.0,2.0,Late delivery,1.0,CASH,Leigh,Caldwell,79109
3376,52234,52238,Oxnard,19677,9831 Sunny Cloud Valley,5.0,4.0,Late delivery,1.0,DEBIT,Renee,Knapp,93030
3377,52235,52239,Caguas,19676,911 Sleepy Cloud Carrefour,4.0,2.0,Late delivery,1.0,TRANSFER,Ainsley,Best,725
3378,52236,52240,Bend,19675,7676 Colonial Towers,3.0,2.0,Late delivery,1.0,TRANSFER,Nora,Craig,97701
3379,52237,52241,Cincinnati,19674,7573 Cozy Goose Road,2.0,4.0,Advance shipping,0.0,TRANSFER,Noelani,Ramos,45238
3380,52238,52242,Caguas,19673,3570 Crystal Cider Circuit,6.0,4.0,Late delivery,1.0,DEBIT,Shannon,Mayer,725
3381,52239,52243,Bronx,19672,7840 Umber Sky Villas,5.0,4.0,Late delivery,1.0,TRANSFER,Quemby,Tyson,10461
3382,52240,52244,Caguas,19671,5488 Thunder Fox Extension,4.0,4.0,Shipping on time,0.0,DEBIT,Hanae,Reed,725
3383,52241,52245,Ogden,19670,9530 Little Fox Towers,3.0,4.0,Advance shipping,0.0,DEBIT,Heidi,Warren,84404
3384,52242,52246,La Crosse,19669,6063 Golden Point,0.0,0.0,Shipping on time,0.0,DEBIT,Maite,Sloan,54601
3385,52243,52247,Caguas,19668,3996 Honey Grove Place,0.0,0.0,Shipping on time,0.0,CASH,Francesca,Jacobs,725
3386,52244,52248,West Covina,19667,1613 Broad Beach,5.0,4.0,Late delivery,1.0,DEBIT,Shaine,Nichols,91790
3387,52245,52249,Bellflower,19666,4566 Burning Deer Meadow,4.0,4.0,Shipping on time,0.0,DEBIT,Myra,Lowe,90706
3388,52246,52250,Caguas,19665,2457 Blue Hills Heights,3.0,4.0,Advance shipping,0.0,TRANSFER,Sonia,Vaughn,725
3389,52247,52251,Middletown,19664,9814 Blue Anchor Dell,2.0,4.0,Advance shipping,0.0,CASH,Sydnee,Vinson,45044
3390,52248,52252,Caguas,19663,8736 Hazy River Manor,6.0,4.0,Late delivery,1.0,CASH,Ora,Humphrey,725
3391,52249,52253,Beaverton,19662,1491 Little Robin Way,5.0,4.0,Late delivery,1.0,DEBIT,Sloane,Kim,97006
3392,52250,52254,Caguas,19661,8662 Clear Nectar Mall,4.0,4.0,Shipping on time,0.0,PAYMENT,Vielka,Ryan,725
3393,52251,52255,Bronx,19660,4587 Noble Zephyr Promenade,3.0,4.0,Advance shipping,0.0,PAYMENT,Calista,Mcpherson,10462
3394,52252,52256,Caguas,19659,1449 Amber Island,2.0,4.0,Advance shipping,0.0,PAYMENT,Kirestin,Leach,725
3395,52253,52257,Napa,19658,2783 Foggy Mews,6.0,2.0,Late delivery,1.0,PAYMENT,Idola,Hawkins,94558
3396,52254,52258,Caguas,19657,8696 Fallen Cloud Circle,5.0,2.0,Late delivery,1.0,DEBIT,Kirsten,Roberson,725
